id,title,body,tags
10345173,,<p>you can simply use this</p> <p>All drag &amp; drop settings are contained in Grid.DragAndDrop property. The following properties should be set to true to use drag &amp; drop feature:</p> <pre><code>Grid.AllowDrop = true; Grid.DragAndDrop.Enabled = true; </code></pre>,
350257,,<p>Is the Cars class really required? Has some added functionality than List ? If not you should use List ( or better IList ).</p> <p>If class Cars has any added functionality there is two main scenarios:</p> <ul> <li>This class is final class there is no big possibility the someone others need extended it. Then is this construction OK.</li> <li>This class will be probably used as base class. Then I recommend use this construction:</li> </ul> <p>.</p> <pre><code>public class CarList&lt;T&gt; : List&lt;T&gt; where T : Car { // some added functionality } </code></pre> <p>If you want be more flexible in future you should use a composition:</p> <pre><code>public class CarList&lt;T&gt; : IList&lt;T&gt; where T : Car { private IList&lt;T&gt; innerList; public CarList() { this.innerList = new List&lt;T&gt;(); } // implementation of IList&lt;T&gt; // some added functionality } </code></pre>,
35532445,,<p>Full program is here <a href= https://onedrive.live.com/redir?resid=E2F0CE17A268A4FA%21348 rel= nofollow >https://onedrive.live.com/redir?resid=E2F0CE17A268A4FA%21348</a></p> <pre><code>Set Arg = WScript.Arguments set WshShell = createObject( Wscript.Shell ) Set Inp = WScript.Stdin Set Outp = Wscript.Stdout Sub HttpGet On Error Resume Next ' Have to use MSXML2 as Microsoft.XMLHTTP caused Access Denied errors after the page had been repeatedly gotten go figure that one ' Set File = WScript.CreateObject( MSXML2.ServerXMLHTTP.4.0 ) Set File = WScript.CreateObject( Microsoft.XMLHTTP ) File.Open GET  Arg(1) False File.setRequestHeader User-Agent  Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 1.1.4322; .NET CLR 3.5.30729; .NET CLR 3.0.30618; .NET4.0C; .NET4.0E; BCD2000; BCD2000) File.Send txt=File.ResponseText 'Putting in line endings Outp.write txt If err.number &lt;&gt; 0 then Outp.writeline Outp.writeline Error getting file Outp.writeline ================== Outp.writeline Outp.writeline Error &amp; err.number &amp; (0x &amp; hex(err.number) &amp; ) &amp; err.description Outp.writeline Source &amp; err.source Outp.writeline Outp.writeline HTTP Error &amp; File.Status &amp; &amp; File.StatusText Outp.writeline File.getAllResponseHeaders Outp.writeline LCase(Arg(1)) End If End Sub '============================================= Sub RemoveHTMLTags Set ie = CreateObject( InternetExplorer.Application ) ie.Visible = 0 ie.Silent = 1 ie.Navigate2 file:// &amp; FilterPath &amp; Filter.html Do wscript.sleep 50 Loop Until ie.document.readystate = complete ie.document.body.innerhtml = Inp.readall Outp.write ie.document.body.innertext ' ie.quit End Sub </code></pre> <p>Filter is for use in a command prompt. Filter.vbs must be run with cscript.exe. If you just type filter it will run a batch file that will do this automatically. </p> <pre><code>filter subcommand [parameters] </code></pre> <p>Filter reads and writes standard in and standard out only. These are only available in a command prompt. </p> <pre><code>filter &lt;inputfile &gt;outputfile filter &lt;inputfile | other_command other_command | filter &gt;outputfile other_command | filter | other_command </code></pre> <p>Use</p> <p><strong>Web</strong></p> <pre><code>filter web webaddress filter ip webaddress </code></pre> <p>Retrieves a file from the web and writes it to standard out.</p> <pre><code>webaddress - a web address fully specified including http:// </code></pre> <p><strong>Example</strong></p> <p>Gets Microsoft's home page</p> <pre><code>filter web http://www.microsoft.com </code></pre> <p><strong>Tags</strong></p> <pre><code>filter tags </code></pre> <p>Removes HTML tags from text.</p> <p><strong>Example</strong></p> <pre><code>filter web http://www.microsoft.com | filter tags </code></pre> <p>Collections are read <code>for each thing in collection:statements:Next</code></p>,
670304,,<p>I'm not totally clear on what you're asking but this is what it sounds like:</p> <p>You know how to use POST and GET aka HTML forms to pass data between pages. You're using Javascript buttons. </p> <p>There are a couple of interpretations of Javascript buttons :</p> <p>Are you doing something like </p> <pre><code>(1) &lt;input type= submit onclick= doSomething(); value= Save my data /&gt; (2) &lt;input type= button onclick= doSomething(); value= Save my data /&gt; (3) &lt;button onclick= doSomething(); &gt;Save my data&lt;/button&gt; </code></pre> <p>Or something like</p> <pre><code>(4) &lt;input type= submit value= Save my data /&gt; </code></pre> <p>1 2 and 3 are examples of using javascript to make the buttons do stuff. ( Javascript buttons ). 4 is a standard HTML FORM button -- Javascript is NOT being used; the standard HTML form behaviors will cause the button to submit the data to whatever page is specified in the FORM tag (something like <code>&lt;form method= get action= datacollection.php &gt;</code> ).</p> <p>Now the thing to understand is that POST/GET are ways to send data around between webpages -- between the browser and the server. The process of sending the data around can be triggered by HTML (an <code>&lt;a&gt;</code> link) Javascript (a function that calls a URL or triggers that a FORM get submitted) or FORM elements like <code>&lt;input type= submit /&gt;</code>.</p> <p>I'm not intending any offense but the way you asked your question makes me think that you're not trying to figure out different formats to transfer the data to the receiving page (as other posters discuss) and figuring out how to parse cookie values or iterate through your form fields to create a query string would be really challenging.</p> <p>So here are some options:</p> <ol> <li><p>If your form was already using Javascript to submit the form (cases 1 2 or 3 above) you just add the same onclick part to an HTML link:</p> Save my data </li> </ol> <p>The function submitMyForm might look something like this:</p> <pre><code>function submitMyForm() { // Get the form object -- you can also do this with the document.form array var myForm = document.getElementById( 'userdata' ); // use the submit method of the form object myForm.submit(); } </code></pre> <p>So in summary you'll add a javascript behavior ( event handler ) to a normal HTML anchor link. One note -- in general users expect the rule links go places buttons do things . It's not a hard and fast rule but people generally are happier when a button is used for things like submitting form data. </p>,
452331,,<p>I don't think I understand the question. Does this: <a href= http://www.akadia.com/services/ora_sql_loader_utf8.html rel= nofollow >http://www.akadia.com/services/ora_sql_loader_utf8.html</a> provide an answer?</p> <p>Also you might look at the Oracle® Database Globalization Support Guide for your version of Oracle: <a href= http://www.oracle.com/technology/documentation/index.html rel= nofollow >http://www.oracle.com/technology/documentation/index.html</a>.</p>,
20540624,,<p>Try this one:</p> <pre><code>static class ValueComparator implements Comparator&lt;String&gt; { Map&lt;String Integer&gt; base; ValueComparator(Map&lt;String Integer&gt; base) { this.base = base; } @Override public int compare(String a String b) { Integer x = base.get(a); Integer y = base.get(b); if (x.equals(y)) { return a.compareTo(b); } return x.compareTo(y); } } HashMap&lt;String Integer&gt; map = new HashMap&lt;String Integer&gt;(); ValueComparator vc = new ValueComparator(map); TreeMap&lt;String Integer&gt; sorted = new TreeMap&lt;String Integer&gt;(vc); map.put( z 30); map.put( e 10); map.put( b 20); map.put( c 20); sorted.putAll(map); for (String key : sorted.keySet()) { System.out.println(key + : + sorted.get(key)); } </code></pre>,
411824,,<p>I'm curious </p> <p>Can you expand your question to include durations for the following 4 queries: </p> <pre><code>SELECT top 100 NeededFields FROM Parts WHERE PartNumber LIKE '%' SELECT top 100 NeededFields FROM Parts WHERE PartNumber LIKE 'M%' SELECT top 100 NeededFields FROM Parts WHERE PartNumber LIKE 'ML%' SELECT top 100 NeededFields FROM Parts WHERE PartNumber LIKE 'ML0833%' </code></pre> <p>If it turns out that the first/second query is a ton slower than the last one you could look at introducing a cache table that maintains these cases (updating it with a trigger or a job) </p> <p>Also I think I just noticed something is your index fully covered? If it is not you are probably getting table scans whenever the result count hits a threshold.</p>,
313884,,<p>First off get a component to do the heavy lifting. I would recommend: <a href= http://www.aspnetemail.com rel= nofollow >aspnetmail</a></p> <p>Then setting up bulkmailing is as easy as downloading some example code. <br> <a href= http://www.aspnetemail.com/samples/webmailer.aspx rel= nofollow >WebMailer: Sending 1000s of emails from a web page without timing out.</a></p> <p>The same vendor also supplies mx record checker / bounce mail checkers etc. This solution isn't free but the time you save not chasing bugs / inconsistencies in the standard mail component will make this worth your while. </p> <p>Oh and if you want a bulk mailer which sits on the desktop that is also supplied: <a href= http://www.aspnetemail.com/rapidmailer/ rel= nofollow >http://www.aspnetemail.com/rapidmailer/</a></p>,
553719,,<p><strong>RE: Config data</strong> It might be a good idea to keep config data in the database to make it easier to edit it and keep track of the changes but then wright it out to a config file for the actual program to read. </p> <ul> <li><p>Why should apache have to know anything about your database information to be able to get to its configuration?</p></li> <li><p>Why should your FTP server stop working when the database is down?</p></li> </ul> <p><strong>RE: Application logs</strong></p> <p>As stated earlier a database can make log analyzing a lot easier but I urge you to consider the log-to-file-and-batch-import-later pattern.</p> <p><strong><em>Performance issues</em></strong></p> <p>Databases are great for getting random bits of data out and putting random bits of data in. Log data mostly is not written randomly but in a continues stream of data that is perfect for putting in a file one line after an other. You can't beat the performance of a flat file when it comes to writing the data. There's not a lot of things that can break with a flat file either. This also lets the database concentrate on doing the actual business work.</p> <p>Then later on you can collect all the logged data from the file parse it do any required post processing (like looking up host names from IP addresses) and put it into a database table. You do this as often as you find necessary. For my website I really don't need to be able to view the visitor stats change from one minute to the other so I run the log batch at night. If you need up to date info you can just as well run the batch import every 60 seconds but this will still be better than doing one extra INSERT statement for every actual business transaction (depending on how much you log of course).</p> <p><strong><em>Security</em></strong></p> <ul> <li><p>How do you log a failed database connection if the database is your log engine?</p></li> <li><p>How do you investigate why a system crashed if the database went down early during the events involved in the crash?</p></li> </ul> <p>So I think you should consider when you need the log data in the database and why you need it in there.</p>,
296630,,<p>If you don't want to depend on Perl you can also use sed. It's a bit messy as each character has to be escaped individually. Make a file with the following contents and call it <code>urlencode.sed</code></p> <pre><code>s/%/%25/g s/ /%20/g s/ /%09/g s/!/%21/g s/ /%22/g s/#/%23/g s/\$/%24/g s/\&amp;/%26/g s/'\''/%27/g s/(/%28/g s/)/%29/g s/\*/%2a/g s/+/%2b/g s//%2c/g s/-/%2d/g s/\./%2e/g s/\//%2f/g s/:/%3a/g s/;/%3b/g s//%3e/g s/?/%3f/g s/@/%40/g s/\[/%5b/g s/\\/%5c/g s/\]/%5d/g s/\^/%5e/g s/_/%5f/g s/`/%60/g s/{/%7b/g s/|/%7c/g s/}/%7d/g s/~/%7e/g s/ /%09/g </code></pre> <p>To use it do the following.</p> <pre><code>STR1=$(echo https://www.example.com/change&amp;$ ^this to?%checkthe@-functionality | cut -d\? -f1) STR2=$(echo https://www.example.com/change&amp;$ ^this to?%checkthe@-functionality | cut -d\? -f2) OUT2=$(echo $STR2 | sed -f urlencode.sed) echo $STR1?$OUT2 </code></pre> <p>This will split the string into a part that needs encoding and the part that is fine encode the part that needs it then stitches back together.</p> <p>You can put that into a sh script for convenience maybe have it take a parameter to encode put it on your path and then you can just call:</p> <pre><code>urlencode https://www.exxample.com?isThisFun=HellNo </code></pre> <p><sub><a href= http://www.unix.com/shell-programming-scripting/59936-url-encoding.html rel= nofollow >source</a></sub></p>,
10430356,,<p><code>getInstance</code> is a static function of class <code>A</code>. The right form of calling a static function of a class is <code>&lt;class_name&gt;::&lt;static_function_name&gt;</code>.</p> <p>We can also call the static function by creating object of the class and using <code>.</code> operator: <code>&lt;class_object&gt;.&lt;static_function_name&gt;</code></p>,
573132,,<p>Google offers two APIs for login: <a href= http://code.google.com/apis/accounts/docs/AuthSub.html rel= nofollow >http://code.google.com/apis/accounts/docs/AuthSub.html</a> <a href= http://code.google.com/apis/accounts/docs/OAuth.html rel= nofollow >http://code.google.com/apis/accounts/docs/OAuth.html</a></p> <p><strong>EDIT as AuthSub was officially deprecated on April 20 2012 and will be shut down on April 20 2015.</strong></p> <p>You can use new API.. <a href= https://developers.google.com/accounts/docs/OAuth2 rel= nofollow >https://developers.google.com/accounts/docs/OAuth2</a></p> <p>Yahoo also offers another one: <a href= http://developer.yahoo.com/auth/ rel= nofollow >http://developer.yahoo.com/auth/</a></p>,
89744,,<p>The error you are referring to above is usually caused by <strong><em>associations pointing in the wrong direction</em></strong>. This happens very easily when manually adding associations to the designer since the association arrows in the L2S designer point backwards when compared to data modelling tools.</p> <p>It would be nice if they threw a more descriptive exception and maybe they will in a future version. (Damien / Matt...?)</p>,
473321,,<p>Don't forget that in Vista they've also added a little more security on the Program Files folder itself so that rogue programs can't mess up other programs in the same general directory area. If you're trying to follow the Microsoft conventions they now ask that you put all Common application data in the C:\ProgramData folder which gives the application and a little more control over it.</p> <p>In addition you can also use the <a href= http://msdn.microsoft.com/en-us/library/bb762494.aspx rel= nofollow >CSIDL</a>s to define your program data and program files folders so that they'll be properly referenced regardless if it is XP or Vista (where some folders have changed).</p>,
93067,,<p>As everyone here has already pointed out the issue is most likely caused by the C# application sending ints in little-endian order whereas the Java app expects them in network order (big-endian). However instead of explicitly rearranging bytes in the C# app the correct way is to rely on built-in functions for converting from host to network order (htons and the likes) -- this way your code will continue working just fine even when run on a big-endian machine.</p> <p>In general when troubleshooting such issues I find it useful to record the correct traffic (e.g. Java to Java in your case) using tools like netcat or wireshark and then compare it to the incorrect traffic to see where it's going wrong. As an added benefit you can also use netcat to inject the captured/prerecorded requests into the server or inject captured/prerecorded responses into the client. Not to mention that you can also modify the requests/responses in a file and test the results before commencing with fixing the code.</p>,
627611,,<pre><code> var pos = $('#mybutton').offset(); //if dialog height/width are known var dialogTop = pos.Top; var dialogLeft = pos.left; if((dialogHeight + pos.top) &gt; $(window).height()) { dialogTop -= dialogHeight; } if((dialogWidth + pos.left) &gt; $(window).width()) { dialogLeft -= dialogWidth; } $('#mydlg').dialog({ autoOpen: false position: [dialogLeft dialogTop] }); //if the dialog height/width are unknown then move this to a function in the dialog onLoad </code></pre>,
6703362,,<p>This works when you know the value and type of the enum but you want to get the enum instance back that is matching value..</p> <pre><code> static T ConvertToEnum&lt;T&gt;(object value) { return (T) Enum.Parse(typeof(T) Enum.GetName(typeof(T) value)); } static void Main(string[] args) { Gender g1 = ConvertToEnum&lt;Gender&gt;(0); //Male Gender g2 = ConvertToEnum&lt;Gender&gt;(1); //Female Gender g3 = ConvertToEnum&lt;Gender&gt;(2); //*BANG* exception } </code></pre>,
502213,,<p>In the source the method uses compareTo() as a sort condition. Obviously invoking compareTo() on <em>null</em> will raise a NullPointerException. As its mentioned in Java Docs that</p> <blockquote> <p>All elements in the array must be mutually comparable (that is e1.compareTo(e2) must not throw a ClassCastException for any elements e1 and e2 in the array)</p> </blockquote> <p>Of course here its not about ClassCastException but invocation of comapreTo() is obvious. </p> <p><strong>[Edited]</strong></p> <p>P.S. Figuring this out from Exception Stack Trace is your best bet.</p>,
700824,,<p>This job cannot be done with PHP. PHP is on the server side while your problem requires interaction with the client. This is a classical thing you'd use javascript for.</p> <p>In case you use JQuery things become extremely simple:</p> <pre><code>// pretend you have links in your page &lt;a href= link.htm rel= external &gt;Link&lt;/a&gt; // please note that the rel-value can be chosen at will $(document).ready(function(){ $('a[rel= external ]').click(function() { window.open(this.href '_blank'); return false; }); }); </code></pre>,
560385,,<p>This is a while back but I'll just follow up on my own question.</p> <p>There is a guide on <a href= https://metalink2.oracle.com/metalink/plsql/ml2_documents.showDocument?p_database_id=NOT&amp;p_id=307682.1 rel= nofollow >Oracle Metalink</a> (Needs login) wich explains how to deploy ADF/BC on JBoss. I'm pretty sure this is what solved this for me (it's a while ago..)</p> <p>Here is a copy of it:</p> <hr> <p><strong>Abstract</strong><br> The purpose of this note is to show how you create an ADF BC Application Module and how you deploy it on a JBoss Application Server. It will also show you what configurations you need to perform on the JBoss side in order for the Application Module to work correctly.</p> <p><strong>Scope &amp; Application</strong><br> This note is intended for anyone who is about to deploy an ADF BC Module to a JBoss Application Server.</p> <p><strong>How To Deploy an ADF BC Module to a JBoss Application Server</strong><br> The steps necessary for deploying an ADF BC Module to a JBoss Application Server are the following:</p> <ol> <li>Setup the ADF Runtime Libraries on the JBoss Server</li> <li>Setup data source(s) on the JBoss Server</li> <li>Configure the ADF BC Module</li> <li>Deploy the ADF BC Module</li> </ol> <p>I will go through each of these steps more detailed. There is also a complete example attached for download here. Setup the ADF Runtime Libraries on the JBoss Server</p> <ol> <li>Shutdown the Application Server.</li> <li>Invoke the ADF Runtime Installer wizard. Choose Tools | ADF Runtime Installer and choose a server type from the submenu.</li> <li>Proceed through the pages of the wizard. For detailed instructions for any page of the wizard click Help.</li> <li>On the Location page select the home (or root) directory of the server on which the libraries are to be installed.</li> <li>On the Installation Options page you may choose the operation that you wish to perform. * Install the ADF runtime libraries from your JDeveloper installation. * Uninstall previously installed ADF runtime libraries. * Restore an archived version of the ADF runtime libraries as the active version.</li> <li>On the Summary page click Migrate if you wish to prepare any existing UIX JSP projects for deployment.</li> <li>On the Summary page confirm the details of the installation and click Finish.</li> <li>Restart the application server.</li> </ol> <p><strong>Setup data source(s) on the JBoss Server</strong><br> To create an Oracle data source in the JBoss server you need to take the following steps:</p> <ol> <li><p>Create a file called oracle-ds.xml. This file will contain your data source configuration. Below is an example on how such a file can look like.</p> <pre><code>&lt;?xml version= 1.0 encoding= UTF-8 ?&gt; &lt;datasources&gt; &lt;local-tx-datasource&gt; &lt;jndi-name&gt;OracleDS&lt;/jndi-name&gt; &lt;use-java-context&gt;false&lt;/use-java-context&gt; &lt;connection-url&gt;jdbc:oracle:thin:@mydbhost.com:1521:mysid&lt;/connection-url&gt; &lt;driver-class&gt;oracle.jdbc.driver.OracleDriver&lt;/driver-class&gt; &lt;user-name&gt;hr&lt;/user-name&gt; &lt;password&gt;******&lt;/password&gt; &lt;exception-sorter-class-name&gt;org.jboss.resource.adapter.jdbc.vendor.OracleExceptionSorter&lt;/exception-sorter-class-name&gt; &lt;/local-tx-datasource&gt; &lt;/datasources&gt; </code></pre></li> <li><p>Copy the file to the /deploy. This will install it on the JBoss server.</p></li> </ol> <p><strong>Configure the ADF BC Module</strong><br> There are a few steps that need to be taken upon the ADF BC Module in order for it to run on the JBoss server.</p> <p>When creating an ADF BC Module that will be used on a JBoss application server one needs to set the SQL Flavor to SQL92 and the Type Map to Java. This change is required when using JBoss as the Application Server.</p> <p>****Package the ADF Business Components project as an EJB session bean.****</p> <ol> <li>Right Click on the Application Module select Business Components Deployment.</li> <li>In the profiles Dialog select EJB Session Beans.</li> <li>In the EJB Session Beans dialog select Deploy To: Other EJB Container</li> <li>In the AppModules dialog configure the Application Module as seen in the figure 1 below.</li> </ol> <p>Figure 1. Configuration of the Application Module<br> <img src= http://i.stack.imgur.com/qhmuk.jpg alt= alt text ></p> <p>Once done your Project will look similar to the one shown in the figure 2 below.</p> <p>Figure 2. The JDeveloper Project<br> <img src= http://i.stack.imgur.com/4sWcg.jpg alt= alt text ></p> <p>The final step is to configure the Application Module to use the data source we created in the previous step. This is done as follows:</p> <ol> <li>Edit the application module.</li> <li>In the Navigator right-click the Business Components application module icon and choose Configurations.</li> <li>Select the appropriate configuration.</li> <li>Select this configuration and click Edit.</li> <li>In the Connection Type list choose JDBC DataSource.</li> <li>Enter a DataSource Name. For example: java:/OracleDS.</li> </ol> <p><strong>Deploy the ADF BC Module</strong><br> If you have your JBoss server either locally or mapped on your local machine you can deploy it directly from inside JDeveloper. If your JBoss server is remote and not mapped to the local machine or you have a JSP application that later will use this module you cannot deploy it directly from within JDeveloper. Both methods are described below.</p> <p><strong>Deploying the Module from within JDeveloper</strong><br> 1. Create a connection to the target application server. 2. If you want to support JBoss-specific configuration options for the EJB add a jboss.xml deployment descriptor file. For more information on this file see <a href= http://www.jboss.org rel= nofollow >http://www.jboss.org</a>. 3. If your project is a Business Components UIX JSP project add required Cabo resources to it. 4. Select the deployment profile in the Navigator right-click and choose Deploy to | &lt; application server connection> to package the application as an archive file and deploy it via the selected application server connection.</p> <p><strong>Deploying the Module outside of JDeveloper</strong><br> If your JBoss server is remote and not mapped to the local machine or you have a JSP application that later will use this module you will have to do as follows:</p> <ol> <li>Choose Deploy to EAR file from the context menu to deploy it as an EAR file. You must deploy this application to an EAR file and not a WAR file as JBoss will not add the EJB references under the java:comp/env/ JNDI namespace for a WAR file.</li> <li>Copy this file manually to the /deploy directory.</li> </ol>,
3728514,,<blockquote> <p>I want to use xpath to count occurances of certain node in xml document</p> </blockquote> <p>Use <a href= http://www.w3.org/TR/xpath/#function-count rel= nofollow >the <code>count</code> function</a>.</p> <blockquote> <p>The count function returns the number of nodes in the argument node-set</p> </blockquote> <p>For your case use this XPath expression:</p> <pre class= lang-none prettyprint-override ><code>count(//movie) </code></pre>,
485012,,<p>If you going with cheap barcode readers use <a href= http://en.wikipedia.org/wiki/Code_128 rel= nofollow >Code128</a>. It can encode nearly arbitrary lengths of numbers and/or text (numeric only content hesults in 50% smaller barcodes).</p> <p>If you want to use cameras/phones for barcode decoding use <a href= http://en.wikipedia.org/wiki/Datamatrix rel= nofollow >datamatrix</a>. You can put about 1kb of data into a datamatrix barcode. (Edit 2015: QRcode seems to slowly kill datamatrix. So go for QRcode instead of datamatrix.)</p> <p>Wikipedia has very decent coverage on the topic of <a href= http://en.wikipedia.org/wiki/Barcode rel= nofollow >barcodes</a>.</p> <p>Shameless plug: If you are interested in the way barcodes are encoded and decoded you might want to have a look at the free Python Library <a href= https://cybernetics.hudora.biz/projects/wiki/huBarcode rel= nofollow >huBarcode</a> which implements the most common barcode schemes in pure Python. It is published by my company.</p> <p>Reading barcodes is extremely simple because the scanner simulates a keyboard. So you just have to scan instead of typing. We have several internal web applications which are used on PCs equipped only with scanners and a trackball - no keyboards at all. No special drivers are required for such a setup.</p>,
622204,,<p>I don't really see your problem. Clearly you're using C# which holds objects as references not instances. This means it's perfectly fine to have cross-referencing or even self-referencing. </p> <p>in C++ and other languages where objects are more compositied then you can have problems which are typically solved using references or pointers but C# should be fine.</p> <p>More than likely your problem is that you're trying to follow all references somehow leading to a circular reference. LINQ uses lazy loading to address this issue. For instance LINQ won't load the Company or the Employee until you reference it. You just need to avoid following such references further than one level.</p> <p>However you can't really add two tables as each others foreign key otherwise you would never be able to delete any record since deleting an employee would require deleting the company first but you can't delete the company without deleting the employee. Typically in this case you would only use one as a real foreign key the other would simply be a psuedo-FK (that is one that is used as an FK but doesn't have constraints enabled). You have to decide which is the more important relationship. </p> <p>In the company example you would likely want to delete the employee but not the company so make the company->employee FK the constraint relationship. This prevents you from deleting the company if there are employees but you can delete employees without deleting the company.</p> <p>Also avoid creating new objects in the constructor in these situations. For instance if your Employee object creates a new Company object which includes a new employee ojbect created for the employee it will eventually exhaust memory. Instead pass the objects already created to the constructor or set them after construction possibly by using an initalization method.</p> <p>For instance:</p> <pre><code>Company c = GetCompany( ACME Widgets ); c.AddEmployee(new Employee( Bill )); </code></pre> <p>then in AddEmployee you set the company</p> <pre><code>public void AddEmployee(Employee e) { Employees.Add(e); e.Company = this; } </code></pre>,
160655,,<p>I take it you're coding your tests in <a href= http://selenium-rc.openqa.org/selenese.html rel= nofollow >Selenese</a>. If so have you considered using one of the client drivers in any one of many languages? They've got <a href= http://selenium-rc.openqa.org/java.html rel= nofollow >java</a> <a href= http://selenium-rc.openqa.org/dotnet.html rel= nofollow >.net</a> <a href= http://selenium-rc.openqa.org/perl.html rel= nofollow >perl</a> <a href= http://selenium-rc.openqa.org/ruby.html rel= nofollow >ruby</a> <a href= http://selenium-rc.openqa.org/js.html rel= nofollow >javascript</a> <a href= http://selenium-rc.openqa.org/php.html rel= nofollow >php</a> and <a href= http://selenium-rc.openqa.org/python.html rel= nofollow >python</a>. Each and every one of them have subroutines. Supposedly the <a href= http://selenium-rc.openqa.org/selenium-ide/ rel= nofollow >IDE</a> can translate your existing Selenese tests into most of these.</p>,
292729,,<p>Functions are first class object in Javascript this means you can assign them to variables or pass them as arguments to other functions. In your code you're confusing function calls with references to functions. </p> <p>Take a look at this code:</p> <pre><code>$(anchor_id).observe('click' loadData(prv dao_id true)); </code></pre> <p>What this does it pass the result of the call to loadData to the observe function. What you want to do is pass a reference to the function call instead. You can fix it easily by changing the code to this:</p> <pre><code>$(anchor_id).observe('click' function() { loadData(prv dao_id true) } ); </code></pre>,
4403257,,<blockquote> <p>What is the difference between ValidatorForm and DynaValidatorForm?</p> </blockquote> <p>The answer to this is in fact the difference between ActionForm and DynaActionForm.</p> <p>In Struts everybody knows the <a href= http://struts.apache.org/1.2.7/api/org/apache/struts/action/ActionForm.html rel= nofollow >ActionForm</a> class (so I'm not gonna talk about it). But not everybody knows (or understands the purpose of - me included) the <a href= http://struts.apache.org/1.2.7/api/org/apache/struts/action/DynaActionForm.html rel= nofollow >DynaActionForm</a>. </p> <p>The idea behind DynaActionForms is that instead of creating a form class for each HTML form you instead configure one (you declare their properties types and defaults in the struts-config.xml file). It was supposed to be Dyna mic you know... but turned out to be some thing that nobody understood or used and presented some major disadvantages:</p> <ul> <li>they act sort of like a Map so it has the same problems of maps like retrieving data from it you know as an Object which you then have to cast. So you have casts everywhere;</li> <li>compiler no longer notifies you when you screw something up like a name of a property for example so compile errors turn into runtime errors;</li> <li>the things are not really dynamic since you still have to restart the server after you reconfigured the properties in the struts-config.xml file (or else modifications won't be picked up);</li> <li>code completion does not work on DynaActionForms type safety sucks (we are not taking generics here) and there are other nuisances that I can't remember right now.</li> </ul> <p>Well... the idea is that from a Struts point of view you have two main types of forms to deal with: ActionForm and DynaActionForm (even if the DynaActionForm is in fact a subclass of ActionForm).</p> <p>But you also have the <a href= http://struts.apache.org/1.2.4/userGuide/dev_validator.html rel= nofollow >validator plugin</a> where you place your validation rules in an external file and make them pick up by your action forms. You hook up the validator plugin by using a child of ActionForm: the ValidatorForm. And since you have two types of forms you must hook up the validator plugin for the DynaActionForms also: enter the DynaValidatorForm.</p> <p>In conclusion the ValidatorForm and DynaValidatorForm are the same thing but applied to different beasts .</p>,
10248452,,<p>There is no way you can get higher <code>FPS</code>. Android has a limit of screenshots/second it has something to do with the amount of time it takes to request the <code>framebuffer</code> so live screen apps cannot exceed that frame rate.</p>,
637465,,<p>In certain situations a well-placed <code>eval</code> is clever and reduces the amount of code required. In addition to the security concerns that have been mentioned by Matt J you also need to ask yourself one very simple question:</p> <p>When it's all said and done can anyone else read your code and understand what you did? </p> <p>If the answer is no then what you've gained with an <code>eval</code> is forsaken for maintainability. This issue is not only applicable if you work in a team but it is also applicable to you - you want to be able to look back at your code months if not years from now and know what you did.</p>,
7494238,,<p>See <a href= http://www.w3.org/TR/REC-xml/#syntax rel= nofollow >Character Data and Markup</a> and consider <a href= http://www.w3.org/TR/html4/types.html#h-6.2 rel= nofollow >CDATA sections</a> in HTML (take a peek at the <a href= http://www.w3.org/TR/html4/sgml/dtd.html rel= nofollow >DTD</a> although do note it is insufficient to entirely describe HTML).</p> <p>The <code>script</code> (and <code>style</code>) elements have such a CDATA designation while <code>textarea</code> does not. Store the data as it ( unescaped ) but make sure to HTML-encoded outside of CDATA sections in the HTML (and even inside take care to guard against terminators like <code>&lt;/anything</code> -- the <code>&lt;</code> and <code>/</code> characters must be separated to be entirely legal in HTML). See <a href= http://www.sitepoint.com/forums/showthread.php?612147-PCDATA-vs-CDATA...-just-means-to-be-parsed-or-not-to-be-parsed-as-XHTML-or-HTML rel= nofollow >CDATA vs PCDATA</a> for some more details.</p> <p>Happy coding.</p>,
296726,,<p>Not really an answer but why you need it at all? You need to sanitize HTML input only if you are going to output it without modifications i.e. if you want to allow your users actually to be able to use HTML. And if you want that you do not have to detect HTML you just need to make sure that you handle it safe. Jeff Atwood has a good <a href= http://refactormycode.com/codes/333-sanitize-html rel= nofollow >routine</a> for this.</p> <p>If you want to prevent at all HTML output you can take whatever the user inputs without any checks. Just take care to HtmlEncode it and store it that way. Then your output will not have actually any real HTML from what the user wrote.</p>,
